con_legis_num,legislation_number,congress_session,title,cosponsors,bill,gov_track,dc_ratio_aggregate,ratio_binary,manual_coding,URL
110_s.res.574,S.Res.574,110,"A resolution expressing the sense of the Senate that the Government of the People's Republic of China should immediately release from custody the children of Rebiya Kadeer and Canadian citizen Huseyin Celil and should refrain from further engaging in acts of cultural, linguistic, and religious suppression directed against the Uyghur people.",0,0,0,,Unavailable,1,https://www.congress.gov/bill/110th-congress/senate-resolution/574?s=9&r=156
110_s.res.632,S.Res.632,110,"A resolution calling on the Governments of the People's Republic of China and the international community to use the upcoming Olympic Games as an opportunity to push for the parties to the conflicts in Sudan, Chad, and the Central African Republic to cease hostilities and revive efforts toward a peaceful resolution of their national and regional conflicts.",12,0,0,,Unavailable,1,https://www.congress.gov/bill/110th-congress/senate-resolution/632?s=9&r=98
110_s.res.633,S.Res.633,110,A resolution expressing the sense of the Senate on the deterioration of respect for privacy and human rights in the People's Republic of China before the 2008 Olympic Games in Beijing.,1,0,0,,Unavailable,1,https://www.congress.gov/bill/110th-congress/senate-resolution/633?s=9&r=97
110_s.res.643,S.Res.643 ,110,"A resolution calling for greater dialogue between the Dalai Lama and the Government of China regarding rights for the people of Tibet, and for other purposes.",1,0,0,,Unavailable,1,https://www.congress.gov/bill/110th-congress/senate-resolution/643?s=9&r=87
110_s.res.660,S.Res.660,110,"A resolution condemning ongoing sales of arms to belligerents in Sudan, including the Government of Sudan, and calling for both a cessation of such sales and an expansion of the United Nations embargo on arms sales to Sudan.",29,0,0,,Unavailable,1,https://www.congress.gov/bill/110th-congress/senate-resolution/660?s=9&r=70
111_s.1134,S. 1134,111,Responsible Use of Coal Act of 2009,0,1,1,,Unavailable,0,https://www.congress.gov/bill/111th-congress/senate-bill/1134
111_s.1182,S. 1182,111,A bill to amend the Chinese Student Protection Act of 1992 to eliminate the offset in per country numerical level required under that Act.,0,1,1,,Unavailable,1,https://www.congress.gov/bill/111th-congress/senate-bill/1182
111_s.1191,S. 1191,111,Roadmap for Addressing Climate Change in China and India Act of 2009,0,1,1,,Unavailable,1,https://www.congress.gov/bill/111th-congress/senate-bill/1191
111_s.1406,S. 1406,111,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2010",0,1,1,,Unavailable,1,https://www.congress.gov/bill/111th-congress/senate-bill/1406
111_s.1434,S. 1434,111,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2010",0,1,1,,Unavailable,0,https://www.congress.gov/bill/111th-congress/senate-bill/1434
111_s.1462,S. 1462,111,American Clean Energy Leadership Act of 2009,0,1,1,,Unavailable,0,https://www.congress.gov/bill/111th-congress/senate-bill/1462
111_s.1616,S. 1616,111,United States-China Market Engagement and Export Promotion Act,1,1,1,,Unavailable,1,https://www.congress.gov/bill/111th-congress/senate-bill/1616
111_s.2133,S.2133,111,A bill to suspend temporarily the duty on ESTER GUM 10D 25KG BG CHINA,1,1,0,,Unavailable,1,https://www.congress.gov/bill/111th-congress/senate-bill/2133?q=%7B%22search%22%3A%22111+s.+2133%22%7D&s=6&r=1
111_s.2134,S.2134,111,"A bill to suspend temporarily the duty on Poly-Pale, 25 KG Bag, China",1,1,0,,Unavailable,1,https://www.congress.gov/bill/111th-congress/senate-bill/2134?q=%7B%22search%22%3A%22111+s.+2134%22%7D&s=6&r=1
111_s.2731,S.2731,111,Small Business Administration Disaster Recovery and Reform Act of 2009,1,1,1,,Unavailable,0,https://www.congress.gov/bill/111th-congress/senate-bill/2731?q=%7B%22search%22%3A%22111+s.+2731%22%7D&s=1&r=1
111_s.2850,S. 2850,111,Chinese Drywall Homeowners Assistance Act,0,1,1,,Unavailable,0,https://www.congress.gov/bill/111th-congress/senate-bill/2850
111_s.2944,S. 2944,111,"A bill to authorize the Secretary of Homeland Security and the Secretary of State to refuse or revoke visas to aliens if in the security or foreign policy interests of the United States, to require the Secretary of Homeland Security to r",6,1,1,,Unavailable,0,https://www.congress.gov/bill/111th-congress/senate-bill/2944
111_s.3077,S. 3077,111,"A bill to authorize the Secretary of Homeland Security and the Secretary of State to refuse or revoke visas to aliens if in the security or foreign policy interests of the United States, to require the Secretary of Homeland Security to r",4,1,1,,Unavailable,0,https://www.congress.gov/bill/111th-congress/senate-bill/3077
111_s.3104,S.3104,111,"A bill to permanently authorize Radio Free Asia, and for other purposes",5,1,0,,Unavailable,1,https://www.congress.gov/bill/111th-congress/senate-bill/3104?q=%7B%22search%22%3A%22111+s.+3104%22%7D&s=2&r=1
111_s.3156,S.3156,111,North Korean Refugee Adoption Act of 2010,2,1,1,,Unavailable,0,https://www.congress.gov/bill/111th-congress/senate-bill/3156?q=%7B%22search%22%3A%22111+s.+3156%22%7D&s=3&r=1
111_s.3240,S. 3240,111,Foreign-Held Debt Transparency and Threat Assessment Act,1,1,1,,Unavailable,1,https://www.congress.gov/bill/111th-congress/senate-bill/3240
111_s.3505,S. 3505,111,China Fair Trade Act of 2010,5,1,1,,Unavailable,1,https://www.congress.gov/bill/111th-congress/senate-bill/3505
111_s.3676,S. 3676,111,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2011",0,1,1,,Unavailable,1,https://www.congress.gov/bill/111th-congress/senate-bill/3676
111_s.3699,S. 3699,111,"A bill to prohibit the regulation of carbon dioxide emissions in the United States until China, India, and Russia implement similar reductions.",0,1,1,,Unavailable,1,https://www.congress.gov/bill/111th-congress/senate-bill/3699
111_s.3704,S. 3704,111,FHA Reform Act of 2010,3,1,1,,Unavailable,0,https://www.congress.gov/bill/111th-congress/senate-bill/3704
111_s.724,S. 724,111,A bill to amend the Endangered Species Act of 1973 to temporarily prohibit the Secretary of the Interior from considering global climate change as a natural or manmade factor in determining whether a species is a threatened or endangered,1,1,1,,Unavailable,0,https://www.congress.gov/bill/111th-congress/senate-bill/724
111_s.739,S. 739,111,Drywall Safety Act of 2009,2,1,1,,Unavailable,0,https://www.congress.gov/bill/111th-congress/senate-bill/739
111_s.con.res.63,S.Con.Res.63,111,A concurrent resolution expressing the sense of Congress that Taiwan should be accorded observer status in the International Civil Aviation Organization (ICAO).,23,0,0,,Unavailable,1,https://www.congress.gov/bill/111th-congress/senate-concurrent-resolution/63?q=%7B%22search%22%3A%22111+s+con+res+63%22%7D&s=3&r=1
111_s.res.155,S.Res.155,111,"A resolution expressing the sense of the Senate that the Government of the People's Republic of China should immediately cease engaging in act of cultural, linguistic, and religious suppression directed against the Uyghur people.",2,0,0,,Unavailable,1,https://www.congress.gov/bill/111th-congress/senate-resolution/155?q=%7B%22search%22%3A%22111+s+res+155%22%7D&s=4&r=1
111_s.res.167,S.Res.167,111,"A resolution commending the people who have sacrificed their personal freedoms to bring about democratic change in the People's Republic of China and expressing sympathy for the families of the people who were killed, wounded, or imprisoned, on the occasion of the 20th anniversary of the Tiananmen Square Massacre in Bejing, China from June 3 through 4, 1989",12,0,0,,Unavailable,1,https://www.congress.gov/bill/111th-congress/senate-resolution/167?q=%7B%22search%22%3A%22111+s+res+167%22%7D&s=6&r=1
111_s.res.171,S.Res.171,111,"A resolution commending the people who have sacrificed their personal freedoms to bring about democratic change in the People's Republic of China and expressing sympathy for the families of the people who were killed, wounded, or imprisoned, on the occasion of the 20th anniversary of the Tiananmen Square Massacre in Bejing, China from June 3 through 4, 1989",13,0,0,,Unavailable,1,https://www.congress.gov/bill/111th-congress/senate-resolution/171?q=%7B%22search%22%3A%22111+s+res+171%22%7D&s=7&r=1
111_s.res.217,S.Res.217,111,A resolution commending Captain Wei Jiafu and the China Ocean Shipping Company for increasing business relations between the United States and China,0,0,0,,Unavailable,1,https://www.congress.gov/bill/111th-congress/senate-resolution/217?q=%7B%22search%22%3A%22111+s+res+217%22%7D&s=8&r=1
111_s.res.24,S.Res.24,111,A resolution commending China's Charter 08 movement and related efforts for upholding the universality of human rights and advancing democratic reforms in China,1,0,0,,Unavailable,1,https://www.congress.gov/bill/111th-congress/senate-resolution/24?q=%7B%22search%22%3A%22111+s+res+24%22%7D&s=9&r=1
111_s.res.405,S.Res.405,111,"A resolution reaffirming the centrality of freedom of expression and press freedom as cornerstones of United States foreign policy and United States efforts to promote individual rights, and for other purposes.",9,0,0,,Unavailable,1,https://www.congress.gov/bill/111th-congress/senate-resolution/405/text?s=10&r=1&q=%7B%22search%22%3A%22111+s+res+405%22%7D
111_s.res.532,S.Res.532,111,A resolution recognizing Expo 2010 Shanghai China and the USA Pavilion at the Expo.,2,0,0,,Unavailable,1,https://www.congress.gov/bill/111th-congress/senate-resolution/532?q=%7B%22search%22%3A%22111+s+res+532%22%7D&s=1&r=1
111_s.res.693,S.Res.693,111,"A resolution condemning the attack by the Democratic People's Republic of Korea against the Republic of Korea, and affirming support for the United States-Republic of Korea alliance.",26,0,0,,Unavailable,1,https://www.congress.gov/bill/111th-congress/senate-resolution/693?q=%7B%22search%22%3A%22111+s+res+693%22%7D&s=2&r=1
111_s.res.76,S.Res.76,111,A resolution expressing the sense of the Senate that the United States and the People's Republic of China should work together to reduce or eliminate tariff and nontariff barriers to trade in clean energy and environmental good and services.,1,0,0,,Unavailable,1,https://www.congress.gov/bill/111th-congress/senate-resolution/76?q=%7B%22search%22%3A%22111+s+res+76%22%7D&s=4&r=1
111_s.res.77,S.Res.77,111,A resolution expressing the sense of the Senate that the United States and the People's Republic of China should negotiate a bilateral agreement on clean energy cooperation,1,0,0,,Unavailable,1,https://www.congress.gov/bill/111th-congress/senate-resolution/77?q=%7B%22search%22%3A%22111+s+res+77%22%7D&s=5&r=1
111_s.res.91,S.Res.91,111,"A resolution calling on the Consumer Product Safety Commission, the Secretary of the Treasury, and the Secretary of Housing and Urban Development to take action on issues relating to drywall imported from China",1,0,0,,Unavailable,1,https://www.congress.gov/bill/111th-congress/senate-resolution/91?q=%7B%22search%22%3A%22111+s+res+91%22%7D&s=6&r=1
112_s.1028,S. 1028,112,Foreign-Held Debt Transparency and Threat Assessment Act,1,1,1,,Unavailable,1,https://www.congress.gov/bill/112th-congress/senate-bill/1028?s=2&r=1028
112_s.1130,S. 1130,112,Strengthening America s Trade Laws Act,0,1,1,,Unavailable,1,https://www.congress.gov/bill/112th-congress/senate-bill/1130?s=2&r=1130
112_s.1267,S. 1267,112,Strengthening America s Trade Laws Act,0,1,1,,Unavailable,1,https://www.congress.gov/bill/112th-congress/senate-bill/1267?s=2&r=1267
112_s.15,S. 15,112,"A bill to prohibit the regulation of carbon dioxide emissions in the United States until China, India, and Russia implement similar reductions.",0,1,1,,Unavailable,1,https://www.congress.gov/bill/112th-congress/senate-bill/15?s=2&r=15
112_s.1539,S. 1539,112,Taiwan Airpower Modernization Act of 2011,19,1,1,,Unavailable,1,https://www.congress.gov/bill/112th-congress/senate-bill/1539?s=2&r=1539
112_s.1556,S. 1556,112,FARE Act of 2011,2,1,1,,Unavailable,0,https://www.congress.gov/bill/112th-congress/senate-bill/1556?s=2&r=1556
112_s.1601,S. 1601,112,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2012",0,1,1,,Unavailable,0,https://www.congress.gov/bill/112th-congress/senate-bill/1601?s=2&r=1601
112_s.1653,S. 1653,112,International Tourism Facilitation Act,6,1,1,,Unavailable,0,https://www.congress.gov/bill/112th-congress/senate-bill/1653?q=%7B%22search%22%3A%22112+s+1653%22%7D&s=10&r=1
112_s.1746,S. 1746,112,Visa Improvements to Stimulate International Tourism to the United States of America Act,5,1,1,,Unavailable,1,https://www.congress.gov/bill/112th-congress/senate-bill/1746?s=2&r=1746
112_s.1866,S. 1866,112,AGREE Act,11,1,1,,Unavailable,1,https://www.congress.gov/bill/112th-congress/senate-bill/1866?s=2&r=1866
112_s.2233,S. 2233,112,Jobs Originated through Launching Travel Act,12,1,1,,Unavailable,0,https://www.congress.gov/bill/112th-congress/senate-bill/2233?q=%7B%22search%22%3A%22112+s+2233%22%7D&s=1&r=1
112_s.3199,S. 3199,112,JOLT Act of 2012,23,1,1,,Unavailable,0,https://www.congress.gov/bill/112th-congress/senate-bill/3199?q=%7B%22search%22%3A%22112+s+3199%22%7D&s=3&r=1
112_s.3211,S. 3211,112,Safeguarding United States Satellite Leadership and Security Act of 2012,0,1,1,,Unavailable,1,https://www.congress.gov/bill/112th-congress/senate-bill/3211?s=2&r=3211
112_s.3241,S. 3241,112,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2013",0,1,1,,Unavailable,1,https://www.congress.gov/bill/112th-congress/senate-bill/3241?s=2&r=3241
112_s.3254,S. 3254,112,National Defense Authorization Act for Fiscal Year 2013,0,1,1,,Unavailable,1,https://www.congress.gov/bill/112th-congress/senate-bill/3254?s=2&r=3254
112_s.3449,S. 3449,112,China Fair Trade Act of 2012,1,1,1,,Unavailable,1,https://www.congress.gov/bill/112th-congress/senate-bill/3449?s=2&r=3449
112_s.416,S. 416,112,North Korean Refugee Adoption Act of 2011,2,1,1,,Unavailable,0,https://www.congress.gov/bill/112th-congress/senate-bill/416?q=%7B%22search%22%3A%22112+s+416%22%7D&s=4&r=1
112_s.537,S. 537,112,Mekong River Protection Act of 2011,0,1,1,,Unavailable,1,https://www.congress.gov/bill/112th-congress/senate-bill/537?s=5&r=1&q=%7B%22search%22%3A%22112+s+537%22%7D
